HospitalID,HospitalName,State,City,Type,Beds,ICU_Beds,Ventilators,DoctorID,DoctorName,Specialization,ExperienceYears
H151,Hospital_151,Karnataka,Mumbai,Private,817,127,17,D0256,Dr_Name_256,Pulmonologist,28
H151,Hospital_151,Karnataka,Mumbai,Private,817,127,17,D0431,Dr_Name_431,Pediatrician,21
H151,Hospital_151,Karnataka,Mumbai,Private,817,127,17,D1012,Dr_Name_1012,Gastroenterologist,16
H151,Hospital_151,Karnataka,Mumbai,Private,817,127,17,D1078,Dr_Name_1078,Orthopedic Surgeon,13
H151,Hospital_151,Karnataka,Mumbai,Private,817,127,17,D1082,Dr_Name_1082,Gastroenterologist,17
H151,Hospital_151,Karnataka,Mumbai,Private,817,127,17,D1209,Dr_Name_1209,Gastroenterologist,27
H151,Hospital_151,Karnataka,Mumbai,Private,817,127,17,D1433,Dr_Name_1433,General Physician,16
H151,Hospital_151,Karnataka,Mumbai,Private,817,127,17,D1444,Dr_Name_1444,General Physician,16
H151,Hospital_151,Karnataka,Mumbai,Private,817,127,17,D1527,Dr_Name_1527,Pulmonologist,27
H151,Hospital_151,Karnataka,Mumbai,Private,817,127,17,D1753,Dr_Name_1753,Oncologist,14
H151,Hospital_151,Karnataka,Mumbai,Private,817,127,17,D1767,Dr_Name_1767,General Physician,4
H152,Hospital_152,Karnataka,Hyderabad,Government,834,12,134,D0153,Dr_Name_153,Oncologist,21
H152,Hospital_152,Karnataka,Hyderabad,Government,834,12,134,D0366,Dr_Name_366,Cardiologist,23
H152,Hospital_152,Karnataka,Hyderabad,Government,834,12,134,D0453,Dr_Name_453,Gastroenterologist,25
H152,Hospital_152,Karnataka,Hyderabad,Government,834,12,134,D0952,Dr_Name_952,Pulmonologist,14
H152,Hospital_152,Karnataka,Hyderabad,Government,834,12,134,D1289,Dr_Name_1289,Oncologist,27
H152,Hospital_152,Karnataka,Hyderabad,Government,834,12,134,D1296,Dr_Name_1296,Pulmonologist,21
H152,Hospital_152,Karnataka,Hyderabad,Government,834,12,134,D1657,Dr_Name_1657,Oncologist,25
H152,Hospital_152,Karnataka,Hyderabad,Government,834,12,134,D1658,Dr_Name_1658,Neurologist,14
H152,Hospital_152,Karnataka,Hyderabad,Government,834,12,134,D1875,Dr_Name_1875,Cardiologist,11
H152,Hospital_152,Karnataka,Hyderabad,Government,834,12,134,D1963,Dr_Name_1963,Gastroenterologist,24
H152,Hospital_152,Karnataka,Hyderabad,Government,834,12,134,D1966,Dr_Name_1966,Gastroenterologist,26
H153,Hospital_153,Telangana,Hyderabad,Private,950,132,88,D0008,Dr_Name_8,General Physician,2
H153,Hospital_153,Telangana,Hyderabad,Private,950,132,88,D0320,Dr_Name_320,Pediatrician,23
H153,Hospital_153,Telangana,Hyderabad,Private,950,132,88,D0469,Dr_Name_469,Gastroenterologist,24
H153,Hospital_153,Telangana,Hyderabad,Private,950,132,88,D0498,Dr_Name_498,Orthopedic Surgeon,16
H153,Hospital_153,Telangana,Hyderabad,Private,950,132,88,D0513,Dr_Name_513,Cardiologist,13
H153,Hospital_153,Telangana,Hyderabad,Private,950,132,88,D0538,Dr_Name_538,Gastroenterologist,26
H153,Hospital_153,Telangana,Hyderabad,Private,950,132,88,D0592,Dr_Name_592,Pediatrician,29
H153,Hospital_153,Telangana,Hyderabad,Private,950,132,88,D0798,Dr_Name_798,Gastroenterologist,19
H153,Hospital_153,Telangana,Hyderabad,Private,950,132,88,D1193,Dr_Name_1193,Neurologist,22
H153,Hospital_153,Telangana,Hyderabad,Private,950,132,88,D1325,Dr_Name_1325,Oncologist,1
H153,Hospital_153,Telangana,Hyderabad,Private,950,132,88,D1686,Dr_Name_1686,Oncologist,3
H153,Hospital_153,Telangana,Hyderabad,Private,950,132,88,D1724,Dr_Name_1724,General Physician,24
H154,Hospital_154,Karnataka,Noida,Government,1490,59,69,D0134,Dr_Name_134,General Physician,1
H154,Hospital_154,Karnataka,Noida,Government,1490,59,69,D0164,Dr_Name_164,Pulmonologist,19
H154,Hospital_154,Karnataka,Noida,Government,1490,59,69,D0302,Dr_Name_302,General Physician,1
H154,Hospital_154,Karnataka,Noida,Government,1490,59,69,D0339,Dr_Name_339,Orthopedic Surgeon,7
H154,Hospital_154,Karnataka,Noida,Government,1490,59,69,D0376,Dr_Name_376,Neurologist,1
H154,Hospital_154,Karnataka,Noida,Government,1490,59,69,D0422,Dr_Name_422,General Physician,22
H154,Hospital_154,Karnataka,Noida,Government,1490,59,69,D0853,Dr_Name_853,Oncologist,17
H154,Hospital_154,Karnataka,Noida,Government,1490,59,69,D0894,Dr_Name_894,General Physician,29
H154,Hospital_154,Karnataka,Noida,Government,1490,59,69,D1192,Dr_Name_1192,Cardiologist,19
H154,Hospital_154,Karnataka,Noida,Government,1490,59,69,D1291,Dr_Name_1291,Cardiologist,17
H154,Hospital_154,Karnataka,Noida,Government,1490,59,69,D1445,Dr_Name_1445,Orthopedic Surgeon,14
H154,Hospital_154,Karnataka,Noida,Government,1490,59,69,D1839,Dr_Name_1839,Pediatrician,16
H154,Hospital_154,Karnataka,Noida,Government,1490,59,69,D1932,Dr_Name_1932,Neurologist,16
H155,Hospital_155,Kerala,Noida,Private,243,21,67,D0029,Dr_Name_29,General Physician,10
H155,Hospital_155,Kerala,Noida,Private,243,21,67,D0035,Dr_Name_35,Oncologist,10
H155,Hospital_155,Kerala,Noida,Private,243,21,67,D0064,Dr_Name_64,Oncologist,6
H155,Hospital_155,Kerala,Noida,Private,243,21,67,D0647,Dr_Name_647,Cardiologist,6
H155,Hospital_155,Kerala,Noida,Private,243,21,67,D0673,Dr_Name_673,Oncologist,24
H155,Hospital_155,Kerala,Noida,Private,243,21,67,D1570,Dr_Name_1570,Pulmonologist,23
H155,Hospital_155,Kerala,Noida,Private,243,21,67,D1808,Dr_Name_1808,Pediatrician,5
H156,Hospital_156,Delhi,Ahmedabad,Government,984,63,105,D0165,Dr_Name_165,General Physician,24
H156,Hospital_156,Delhi,Ahmedabad,Government,984,63,105,D0688,Dr_Name_688,Oncologist,22
H156,Hospital_156,Delhi,Ahmedabad,Government,984,63,105,D0930,Dr_Name_930,Gastroenterologist,10
H156,Hospital_156,Delhi,Ahmedabad,Government,984,63,105,D1045,Dr_Name_1045,Neurologist,28
H156,Hospital_156,Delhi,Ahmedabad,Government,984,63,105,D1190,Dr_Name_1190,Neurologist,5
H156,Hospital_156,Delhi,Ahmedabad,Government,984,63,105,D1232,Dr_Name_1232,Cardiologist,17
H156,Hospital_156,Delhi,Ahmedabad,Government,984,63,105,D1544,Dr_Name_1544,Cardiologist,7
H157,Hospital_157,Gujarat,New Delhi,Government,1192,142,77,D0027,Dr_Name_27,Oncologist,24
H157,Hospital_157,Gujarat,New Delhi,Government,1192,142,77,D0031,Dr_Name_31,Oncologist,25
H157,Hospital_157,Gujarat,New Delhi,Government,1192,142,77,D0055,Dr_Name_55,Cardiologist,10
H157,Hospital_157,Gujarat,New Delhi,Government,1192,142,77,D0058,Dr_Name_58,Pediatrician,3
H157,Hospital_157,Gujarat,New Delhi,Government,1192,142,77,D0210,Dr_Name_210,Oncologist,14
H157,Hospital_157,Gujarat,New Delhi,Government,1192,142,77,D0735,Dr_Name_735,Pediatrician,5
H157,Hospital_157,Gujarat,New Delhi,Government,1192,142,77,D1095,Dr_Name_1095,Neurologist,26
H157,Hospital_157,Gujarat,New Delhi,Government,1192,142,77,D1231,Dr_Name_1231,Oncologist,26
H157,Hospital_157,Gujarat,New Delhi,Government,1192,142,77,D1608,Dr_Name_1608,General Physician,6
H157,Hospital_157,Gujarat,New Delhi,Government,1192,142,77,D1781,Dr_Name_1781,Gastroenterologist,22
H158,Hospital_158,Delhi,Noida,Government,1222,66,21,D0188,Dr_Name_188,General Physician,16
H158,Hospital_158,Delhi,Noida,Government,1222,66,21,D0288,Dr_Name_288,Neurologist,17
H158,Hospital_158,Delhi,Noida,Government,1222,66,21,D0480,Dr_Name_480,Orthopedic Surgeon,9
H158,Hospital_158,Delhi,Noida,Government,1222,66,21,D0497,Dr_Name_497,Orthopedic Surgeon,19
H158,Hospital_158,Delhi,Noida,Government,1222,66,21,D0508,Dr_Name_508,Pulmonologist,15
H158,Hospital_158,Delhi,Noida,Government,1222,66,21,D0661,Dr_Name_661,Neurologist,29
H158,Hospital_158,Delhi,Noida,Government,1222,66,21,D0684,Dr_Name_684,Neurologist,2
H158,Hospital_158,Delhi,Noida,Government,1222,66,21,D0849,Dr_Name_849,Neurologist,8
H158,Hospital_158,Delhi,Noida,Government,1222,66,21,D1106,Dr_Name_1106,Oncologist,15
H158,Hospital_158,Delhi,Noida,Government,1222,66,21,D1238,Dr_Name_1238,Orthopedic Surgeon,19
H158,Hospital_158,Delhi,Noida,Government,1222,66,21,D1399,Dr_Name_1399,Gastroenterologist,29
H158,Hospital_158,Delhi,Noida,Government,1222,66,21,D1463,Dr_Name_1463,Neurologist,28
H158,Hospital_158,Delhi,Noida,Government,1222,66,21,D1464,Dr_Name_1464,Neurologist,6
H158,Hospital_158,Delhi,Noida,Government,1222,66,21,D1730,Dr_Name_1730,Orthopedic Surgeon,16
H158,Hospital_158,Delhi,Noida,Government,1222,66,21,D1864,Dr_Name_1864,Gastroenterologist,7
H158,Hospital_158,Delhi,Noida,Government,1222,66,21,D1965,Dr_Name_1965,Pediatrician,2
H158,Hospital_158,Delhi,Noida,Government,1222,66,21,D1969,Dr_Name_1969,Pulmonologist,24
H159,Hospital_159,Telangana,Hyderabad,Government,495,154,13,D0049,Dr_Name_49,General Physician,27
H159,Hospital_159,Telangana,Hyderabad,Government,495,154,13,D0452,Dr_Name_452,Oncologist,11
H159,Hospital_159,Telangana,Hyderabad,Government,495,154,13,D0663,Dr_Name_663,Cardiologist,3
H159,Hospital_159,Telangana,Hyderabad,Government,495,154,13,D0941,Dr_Name_941,Neurologist,4
H159,Hospital_159,Telangana,Hyderabad,Government,495,154,13,D1141,Dr_Name_1141,Oncologist,12
H159,Hospital_159,Telangana,Hyderabad,Government,495,154,13,D1253,Dr_Name_1253,Orthopedic Surgeon,12
H159,Hospital_159,Telangana,Hyderabad,Government,495,154,13,D1537,Dr_Name_1537,General Physician,3
H159,Hospital_159,Telangana,Hyderabad,Government,495,154,13,D1664,Dr_Name_1664,Pulmonologist,3
H159,Hospital_159,Telangana,Hyderabad,Government,495,154,13,D1867,Dr_Name_1867,Pediatrician,24
H159,Hospital_159,Telangana,Hyderabad,Government,495,154,13,D1881,Dr_Name_1881,Cardiologist,10
H160,Hospital_160,Maharashtra,Bangalore,Government,1148,121,147,D0484,Dr_Name_484,Pulmonologist,19
H160,Hospital_160,Maharashtra,Bangalore,Government,1148,121,147,D0574,Dr_Name_574,Cardiologist,28
H160,Hospital_160,Maharashtra,Bangalore,Government,1148,121,147,D0658,Dr_Name_658,Pulmonologist,5
H160,Hospital_160,Maharashtra,Bangalore,Government,1148,121,147,D0722,Dr_Name_722,General Physician,6
H160,Hospital_160,Maharashtra,Bangalore,Government,1148,121,147,D0837,Dr_Name_837,Oncologist,6
H160,Hospital_160,Maharashtra,Bangalore,Government,1148,121,147,D0845,Dr_Name_845,Oncologist,8
H160,Hospital_160,Maharashtra,Bangalore,Government,1148,121,147,D0876,Dr_Name_876,Neurologist,10
H160,Hospital_160,Maharashtra,Bangalore,Government,1148,121,147,D1319,Dr_Name_1319,Oncologist,20
H160,Hospital_160,Maharashtra,Bangalore,Government,1148,121,147,D1367,Dr_Name_1367,Pulmonologist,11
H160,Hospital_160,Maharashtra,Bangalore,Government,1148,121,147,D1522,Dr_Name_1522,Cardiologist,16
H160,Hospital_160,Maharashtra,Bangalore,Government,1148,121,147,D1592,Dr_Name_1592,Pediatrician,16
H160,Hospital_160,Maharashtra,Bangalore,Government,1148,121,147,D1644,Dr_Name_1644,Neurologist,13
H160,Hospital_160,Maharashtra,Bangalore,Government,1148,121,147,D1711,Dr_Name_1711,General Physician,8
H160,Hospital_160,Maharashtra,Bangalore,Government,1148,121,147,D1999,Dr_Name_1999,Cardiologist,7
H161,Hospital_161,Gujarat,Mumbai,Government,1047,56,42,D0159,Dr_Name_159,Orthopedic Surgeon,29
H161,Hospital_161,Gujarat,Mumbai,Government,1047,56,42,D0255,Dr_Name_255,Gastroenterologist,15
H161,Hospital_161,Gujarat,Mumbai,Government,1047,56,42,D0471,Dr_Name_471,Gastroenterologist,29
H161,Hospital_161,Gujarat,Mumbai,Government,1047,56,42,D0843,Dr_Name_843,Oncologist,8
H161,Hospital_161,Gujarat,Mumbai,Government,1047,56,42,D0850,Dr_Name_850,Pulmonologist,29
H161,Hospital_161,Gujarat,Mumbai,Government,1047,56,42,D1064,Dr_Name_1064,General Physician,12
H161,Hospital_161,Gujarat,Mumbai,Government,1047,56,42,D1134,Dr_Name_1134,Gastroenterologist,8
H161,Hospital_161,Gujarat,Mumbai,Government,1047,56,42,D1170,Dr_Name_1170,Pulmonologist,11
H161,Hospital_161,Gujarat,Mumbai,Government,1047,56,42,D1310,Dr_Name_1310,General Physician,16
H161,Hospital_161,Gujarat,Mumbai,Government,1047,56,42,D1428,Dr_Name_1428,Cardiologist,17
H161,Hospital_161,Gujarat,Mumbai,Government,1047,56,42,D1899,Dr_Name_1899,Cardiologist,8
H161,Hospital_161,Gujarat,Mumbai,Government,1047,56,42,D1994,Dr_Name_1994,Pediatrician,4
H162,Hospital_162,Telangana,Hyderabad,Private,990,160,98,D0144,Dr_Name_144,Gastroenterologist,17
H162,Hospital_162,Telangana,Hyderabad,Private,990,160,98,D0217,Dr_Name_217,Pulmonologist,27
H162,Hospital_162,Telangana,Hyderabad,Private,990,160,98,D0237,Dr_Name_237,General Physician,18
H162,Hospital_162,Telangana,Hyderabad,Private,990,160,98,D0764,Dr_Name_764,Pediatrician,19
H162,Hospital_162,Telangana,Hyderabad,Private,990,160,98,D0963,Dr_Name_963,Orthopedic Surgeon,23
H162,Hospital_162,Telangana,Hyderabad,Private,990,160,98,D1530,Dr_Name_1530,General Physician,16
H162,Hospital_162,Telangana,Hyderabad,Private,990,160,98,D1822,Dr_Name_1822,Cardiologist,10
H162,Hospital_162,Telangana,Hyderabad,Private,990,160,98,D1863,Dr_Name_1863,Orthopedic Surgeon,10
H163,Hospital_163,Uttar Pradesh,Hyderabad,Private,1274,94,99,D0568,Dr_Name_568,Pediatrician,12
H163,Hospital_163,Uttar Pradesh,Hyderabad,Private,1274,94,99,D0682,Dr_Name_682,Pediatrician,6
H163,Hospital_163,Uttar Pradesh,Hyderabad,Private,1274,94,99,D0766,Dr_Name_766,Cardiologist,12
H163,Hospital_163,Uttar Pradesh,Hyderabad,Private,1274,94,99,D1005,Dr_Name_1005,Oncologist,19
H163,Hospital_163,Uttar Pradesh,Hyderabad,Private,1274,94,99,D1317,Dr_Name_1317,Pediatrician,21
H163,Hospital_163,Uttar Pradesh,Hyderabad,Private,1274,94,99,D1449,Dr_Name_1449,Cardiologist,14
H163,Hospital_163,Uttar Pradesh,Hyderabad,Private,1274,94,99,D1474,Dr_Name_1474,Orthopedic Surgeon,5
H163,Hospital_163,Uttar Pradesh,Hyderabad,Private,1274,94,99,D1478,Dr_Name_1478,Pulmonologist,6
H163,Hospital_163,Uttar Pradesh,Hyderabad,Private,1274,94,99,D1948,Dr_Name_1948,Neurologist,29
H163,Hospital_163,Uttar Pradesh,Hyderabad,Private,1274,94,99,D1972,Dr_Name_1972,Neurologist,13
H164,Hospital_164,Maharashtra,New Delhi,Private,1267,151,53,D0030,Dr_Name_30,Cardiologist,9
H164,Hospital_164,Maharashtra,New Delhi,Private,1267,151,53,D0067,Dr_Name_67,Pediatrician,11
H164,Hospital_164,Maharashtra,New Delhi,Private,1267,151,53,D0117,Dr_Name_117,General Physician,27
H164,Hospital_164,Maharashtra,New Delhi,Private,1267,151,53,D0358,Dr_Name_358,Neurologist,13
H164,Hospital_164,Maharashtra,New Delhi,Private,1267,151,53,D0712,Dr_Name_712,Oncologist,27
H164,Hospital_164,Maharashtra,New Delhi,Private,1267,151,53,D0958,Dr_Name_958,Pulmonologist,24
H164,Hospital_164,Maharashtra,New Delhi,Private,1267,151,53,D0964,Dr_Name_964,General Physician,17
H164,Hospital_164,Maharashtra,New Delhi,Private,1267,151,53,D1010,Dr_Name_1010,Gastroenterologist,16
H164,Hospital_164,Maharashtra,New Delhi,Private,1267,151,53,D1237,Dr_Name_1237,General Physician,14
H164,Hospital_164,Maharashtra,New Delhi,Private,1267,151,53,D1304,Dr_Name_1304,Gastroenterologist,12
H164,Hospital_164,Maharashtra,New Delhi,Private,1267,151,53,D1350,Dr_Name_1350,General Physician,27
H164,Hospital_164,Maharashtra,New Delhi,Private,1267,151,53,D1486,Dr_Name_1486,Neurologist,14
H164,Hospital_164,Maharashtra,New Delhi,Private,1267,151,53,D1561,Dr_Name_1561,Oncologist,18
H164,Hospital_164,Maharashtra,New Delhi,Private,1267,151,53,D1593,Dr_Name_1593,General Physician,24
H164,Hospital_164,Maharashtra,New Delhi,Private,1267,151,53,D1704,Dr_Name_1704,Gastroenterologist,22
H164,Hospital_164,Maharashtra,New Delhi,Private,1267,151,53,D1814,Dr_Name_1814,Orthopedic Surgeon,2
H165,Hospital_165,Delhi,Ahmedabad,Government,668,75,73,D0247,Dr_Name_247,Cardiologist,6
H165,Hospital_165,Delhi,Ahmedabad,Government,668,75,73,D0319,Dr_Name_319,Orthopedic Surgeon,14
H165,Hospital_165,Delhi,Ahmedabad,Government,668,75,73,D1038,Dr_Name_1038,Oncologist,27
H165,Hospital_165,Delhi,Ahmedabad,Government,668,75,73,D1040,Dr_Name_1040,Gastroenterologist,6
H165,Hospital_165,Delhi,Ahmedabad,Government,668,75,73,D1772,Dr_Name_1772,Pulmonologist,5
H165,Hospital_165,Delhi,Ahmedabad,Government,668,75,73,D1936,Dr_Name_1936,Neurologist,2
H166,Hospital_166,Telangana,Ahmedabad,Government,1162,84,66,D0003,Dr_Name_3,Gastroenterologist,9
H166,Hospital_166,Telangana,Ahmedabad,Government,1162,84,66,D0204,Dr_Name_204,Gastroenterologist,6
H166,Hospital_166,Telangana,Ahmedabad,Government,1162,84,66,D0279,Dr_Name_279,Neurologist,18
H166,Hospital_166,Telangana,Ahmedabad,Government,1162,84,66,D0316,Dr_Name_316,General Physician,25
H166,Hospital_166,Telangana,Ahmedabad,Government,1162,84,66,D0648,Dr_Name_648,Orthopedic Surgeon,24
H166,Hospital_166,Telangana,Ahmedabad,Government,1162,84,66,D0762,Dr_Name_762,Orthopedic Surgeon,27
H166,Hospital_166,Telangana,Ahmedabad,Government,1162,84,66,D0804,Dr_Name_804,Neurologist,8
H166,Hospital_166,Telangana,Ahmedabad,Government,1162,84,66,D0821,Dr_Name_821,Pulmonologist,11
H166,Hospital_166,Telangana,Ahmedabad,Government,1162,84,66,D0857,Dr_Name_857,Oncologist,16
H166,Hospital_166,Telangana,Ahmedabad,Government,1162,84,66,D0990,Dr_Name_990,Orthopedic Surgeon,13
H166,Hospital_166,Telangana,Ahmedabad,Government,1162,84,66,D1459,Dr_Name_1459,General Physician,17
H166,Hospital_166,Telangana,Ahmedabad,Government,1162,84,66,D1563,Dr_Name_1563,Oncologist,21
H166,Hospital_166,Telangana,Ahmedabad,Government,1162,84,66,D1609,Dr_Name_1609,Gastroenterologist,3
H167,Hospital_167,Uttar Pradesh,Chennai,Government,208,188,82,D0446,Dr_Name_446,Gastroenterologist,17
H167,Hospital_167,Uttar Pradesh,Chennai,Government,208,188,82,D1300,Dr_Name_1300,General Physician,2
H167,Hospital_167,Uttar Pradesh,Chennai,Government,208,188,82,D1336,Dr_Name_1336,Cardiologist,25
H167,Hospital_167,Uttar Pradesh,Chennai,Government,208,188,82,D1346,Dr_Name_1346,Neurologist,12
H167,Hospital_167,Uttar Pradesh,Chennai,Government,208,188,82,D1585,Dr_Name_1585,Cardiologist,8
H168,Hospital_168,Gujarat,New Delhi,Government,1165,112,121,D0125,Dr_Name_125,Neurologist,1
H168,Hospital_168,Gujarat,New Delhi,Government,1165,112,121,D0194,Dr_Name_194,Pediatrician,3
H168,Hospital_168,Gujarat,New Delhi,Government,1165,112,121,D0331,Dr_Name_331,General Physician,17
H168,Hospital_168,Gujarat,New Delhi,Government,1165,112,121,D0461,Dr_Name_461,Cardiologist,26
H168,Hospital_168,Gujarat,New Delhi,Government,1165,112,121,D0632,Dr_Name_632,Orthopedic Surgeon,26
H168,Hospital_168,Gujarat,New Delhi,Government,1165,112,121,D0844,Dr_Name_844,Pediatrician,12
H168,Hospital_168,Gujarat,New Delhi,Government,1165,112,121,D1008,Dr_Name_1008,Pulmonologist,25
H168,Hospital_168,Gujarat,New Delhi,Government,1165,112,121,D1721,Dr_Name_1721,Gastroenterologist,17
H169,Hospital_169,Gujarat,Bangalore,Private,1309,175,124,D0135,Dr_Name_135,Orthopedic Surgeon,10
H169,Hospital_169,Gujarat,Bangalore,Private,1309,175,124,D0553,Dr_Name_553,Gastroenterologist,4
H169,Hospital_169,Gujarat,Bangalore,Private,1309,175,124,D0638,Dr_Name_638,General Physician,22
H169,Hospital_169,Gujarat,Bangalore,Private,1309,175,124,D0827,Dr_Name_827,Neurologist,6
H169,Hospital_169,Gujarat,Bangalore,Private,1309,175,124,D1135,Dr_Name_1135,Pulmonologist,19
H169,Hospital_169,Gujarat,Bangalore,Private,1309,175,124,D1337,Dr_Name_1337,Neurologist,21
H169,Hospital_169,Gujarat,Bangalore,Private,1309,175,124,D1357,Dr_Name_1357,Gastroenterologist,23
H169,Hospital_169,Gujarat,Bangalore,Private,1309,175,124,D1496,Dr_Name_1496,Oncologist,3
H169,Hospital_169,Gujarat,Bangalore,Private,1309,175,124,D1620,Dr_Name_1620,Neurologist,3
H169,Hospital_169,Gujarat,Bangalore,Private,1309,175,124,D1697,Dr_Name_1697,Oncologist,16
H169,Hospital_169,Gujarat,Bangalore,Private,1309,175,124,D1810,Dr_Name_1810,Neurologist,26
H170,Hospital_170,Tamil Nadu,Ahmedabad,Private,1034,47,141,D0473,Dr_Name_473,Orthopedic Surgeon,22
H170,Hospital_170,Tamil Nadu,Ahmedabad,Private,1034,47,141,D0478,Dr_Name_478,General Physician,19
H170,Hospital_170,Tamil Nadu,Ahmedabad,Private,1034,47,141,D0594,Dr_Name_594,Cardiologist,11
H170,Hospital_170,Tamil Nadu,Ahmedabad,Private,1034,47,141,D0644,Dr_Name_644,Pulmonologist,4
H170,Hospital_170,Tamil Nadu,Ahmedabad,Private,1034,47,141,D0656,Dr_Name_656,Neurologist,8
H170,Hospital_170,Tamil Nadu,Ahmedabad,Private,1034,47,141,D0967,Dr_Name_967,Neurologist,10
H170,Hospital_170,Tamil Nadu,Ahmedabad,Private,1034,47,141,D1257,Dr_Name_1257,Neurologist,18
H170,Hospital_170,Tamil Nadu,Ahmedabad,Private,1034,47,141,D1287,Dr_Name_1287,Orthopedic Surgeon,3
H170,Hospital_170,Tamil Nadu,Ahmedabad,Private,1034,47,141,D1929,Dr_Name_1929,Cardiologist,10
H171,Hospital_171,Uttar Pradesh,Mumbai,Government,497,59,80,D0092,Dr_Name_92,Gastroenterologist,10
H171,Hospital_171,Uttar Pradesh,Mumbai,Government,497,59,80,D0148,Dr_Name_148,Gastroenterologist,22
H171,Hospital_171,Uttar Pradesh,Mumbai,Government,497,59,80,D0383,Dr_Name_383,General Physician,10
H171,Hospital_171,Uttar Pradesh,Mumbai,Government,497,59,80,D0460,Dr_Name_460,Oncologist,11
H171,Hospital_171,Uttar Pradesh,Mumbai,Government,497,59,80,D0527,Dr_Name_527,Neurologist,3
H171,Hospital_171,Uttar Pradesh,Mumbai,Government,497,59,80,D1030,Dr_Name_1030,Cardiologist,14
H171,Hospital_171,Uttar Pradesh,Mumbai,Government,497,59,80,D1076,Dr_Name_1076,Gastroenterologist,22
H171,Hospital_171,Uttar Pradesh,Mumbai,Government,497,59,80,D1105,Dr_Name_1105,Orthopedic Surgeon,26
H171,Hospital_171,Uttar Pradesh,Mumbai,Government,497,59,80,D1207,Dr_Name_1207,Pediatrician,7
H171,Hospital_171,Uttar Pradesh,Mumbai,Government,497,59,80,D1451,Dr_Name_1451,Neurologist,15
H171,Hospital_171,Uttar Pradesh,Mumbai,Government,497,59,80,D1771,Dr_Name_1771,Cardiologist,18
H172,Hospital_172,Kerala,Noida,Private,1346,107,39,D0282,Dr_Name_282,Gastroenterologist,6
H172,Hospital_172,Kerala,Noida,Private,1346,107,39,D0391,Dr_Name_391,General Physician,28
H172,Hospital_172,Kerala,Noida,Private,1346,107,39,D0789,Dr_Name_789,Neurologist,5
H172,Hospital_172,Kerala,Noida,Private,1346,107,39,D0865,Dr_Name_865,General Physician,24
H172,Hospital_172,Kerala,Noida,Private,1346,107,39,D0983,Dr_Name_983,Neurologist,17
H172,Hospital_172,Kerala,Noida,Private,1346,107,39,D1079,Dr_Name_1079,Pulmonologist,13
H172,Hospital_172,Kerala,Noida,Private,1346,107,39,D1173,Dr_Name_1173,Pulmonologist,19
H172,Hospital_172,Kerala,Noida,Private,1346,107,39,D1268,Dr_Name_1268,Cardiologist,23
H172,Hospital_172,Kerala,Noida,Private,1346,107,39,D1365,Dr_Name_1365,Pediatrician,8
H172,Hospital_172,Kerala,Noida,Private,1346,107,39,D1380,Dr_Name_1380,Cardiologist,5
H172,Hospital_172,Kerala,Noida,Private,1346,107,39,D1645,Dr_Name_1645,Neurologist,24
H172,Hospital_172,Kerala,Noida,Private,1346,107,39,D1731,Dr_Name_1731,Neurologist,4
H173,Hospital_173,Karnataka,New Delhi,Private,733,91,5,D0062,Dr_Name_62,Cardiologist,24
H173,Hospital_173,Karnataka,New Delhi,Private,733,91,5,D0191,Dr_Name_191,Oncologist,11
H173,Hospital_173,Karnataka,New Delhi,Private,733,91,5,D0337,Dr_Name_337,General Physician,13
H173,Hospital_173,Karnataka,New Delhi,Private,733,91,5,D0505,Dr_Name_505,Neurologist,25
H173,Hospital_173,Karnataka,New Delhi,Private,733,91,5,D0912,Dr_Name_912,Oncologist,5
H173,Hospital_173,Karnataka,New Delhi,Private,733,91,5,D1270,Dr_Name_1270,Pulmonologist,13
H173,Hospital_173,Karnataka,New Delhi,Private,733,91,5,D1461,Dr_Name_1461,Orthopedic Surgeon,24
H173,Hospital_173,Karnataka,New Delhi,Private,733,91,5,D1507,Dr_Name_1507,Pediatrician,24
H173,Hospital_173,Karnataka,New Delhi,Private,733,91,5,D1591,Dr_Name_1591,Oncologist,6
H173,Hospital_173,Karnataka,New Delhi,Private,733,91,5,D1642,Dr_Name_1642,Oncologist,28
H173,Hospital_173,Karnataka,New Delhi,Private,733,91,5,D1849,Dr_Name_1849,Oncologist,4
H173,Hospital_173,Karnataka,New Delhi,Private,733,91,5,D1886,Dr_Name_1886,General Physician,17
H174,Hospital_174,Maharashtra,Noida,Government,1256,39,44,D0726,Dr_Name_726,Orthopedic Surgeon,17
H174,Hospital_174,Maharashtra,Noida,Government,1256,39,44,D0776,Dr_Name_776,General Physician,11
H174,Hospital_174,Maharashtra,Noida,Government,1256,39,44,D0783,Dr_Name_783,Pulmonologist,18
H174,Hospital_174,Maharashtra,Noida,Government,1256,39,44,D0860,Dr_Name_860,General Physician,7
H174,Hospital_174,Maharashtra,Noida,Government,1256,39,44,D1181,Dr_Name_1181,Gastroenterologist,21
H174,Hospital_174,Maharashtra,Noida,Government,1256,39,44,D1734,Dr_Name_1734,Neurologist,29
H174,Hospital_174,Maharashtra,Noida,Government,1256,39,44,D1845,Dr_Name_1845,Orthopedic Surgeon,1
H174,Hospital_174,Maharashtra,Noida,Government,1256,39,44,D1956,Dr_Name_1956,Orthopedic Surgeon,24
H175,Hospital_175,Uttar Pradesh,Hyderabad,Private,1286,88,68,D0128,Dr_Name_128,Cardiologist,4
